state,year,localid,name,e1,e2,e3,e4,et,e1_impute,e2_impute,e3_impute,e4_impute,p1,p2,p3,p4,ps
OH,2017,043695,cambridge city,NA,NA,NA,NA,141,NA,NA,NA,NA,0,2.739726,68.49315,28.082191,0.00684931
OH,2018,043695,cambridge city,NA,NA,NA,NA,132,NA,NA,NA,NA,0,2.2,60.9,36.2,0.7000000000000001
OH,2019,043695,cambridge city,NA,NA,NA,NA,122,NA,NA,NA,NA,0,7.4,59.6,33.1,0
OH,2014,043703,campbell city,0,0,9,76,85,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,043703,campbell city,NA,NA,NA,NA,86,NA,NA,NA,NA,0,3.225806,63.44086,33.333332999999996,0
OH,2018,043703,campbell city,NA,NA,NA,NA,84,NA,NA,NA,NA,0,5.4,58.7,34.800000000000004,1.1
OH,2019,043703,campbell city,NA,NA,NA,NA,88,NA,NA,NA,NA,0,5.3,58.5,35.1,1.1
OH,2014,043711,canton city,4,97,387,173,661,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043711,canton city,NA,NA,NA,NA,604,NA,NA,NA,NA,0.316957,7.606973,63.70839900000001,27.892234,0.00475435
OH,2018,043711,canton city,NA,NA,NA,NA,611,NA,NA,NA,NA,0.2,9.9,57.9,30.3,1.7
OH,2019,043711,canton city,NA,NA,NA,NA,617,NA,NA,NA,NA,0.1,18,52.6,26.2,3.1
OH,2014,043729,celina city,0,6,68,109,183,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043729,celina city,NA,NA,NA,NA,194,NA,NA,NA,NA,0,1.041666,55.729166,43.229166,0
OH,2018,043729,celina city,NA,NA,NA,NA,187,NA,NA,NA,NA,0,2.6,51.5,44.800000000000004,1
OH,2019,043729,celina city,NA,NA,NA,NA,191,NA,NA,NA,NA,0,3.7,50.800000000000004,42.9,2.6
OH,2014,043737,centerville city,0,13,151,335,499,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043737,centerville city,NA,NA,NA,NA,535,NA,NA,NA,NA,0,0,10.136452,89.08382,0.00779727
OH,2018,043737,centerville city,NA,NA,NA,NA,548,NA,NA,NA,NA,0,0,9,90,1
OH,2019,043737,centerville city,NA,NA,NA,NA,539,NA,NA,NA,NA,0,0.4,12.3,86.8,0.6
OH,2014,043745,chillicothe city,0,26,95,30,151,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043745,chillicothe city,NA,NA,NA,NA,148,NA,NA,NA,NA,0,0,57.228915,42.771083999999995,0
OH,2018,043745,chillicothe city,NA,NA,NA,NA,146,NA,NA,NA,NA,0,5.8,41.9,47.7,4.5
OH,2019,043745,chillicothe city,NA,NA,NA,NA,170,NA,NA,NA,NA,0,6,47.6,44,2.4
OH,2014,043752,cincinnati city,20,149,835,893,1897,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043752,cincinnati city,NA,NA,NA,NA,2203,NA,NA,NA,NA,0.092764,2.922077,25.974026,69.387755,0.01623376
OH,2018,043752,cincinnati city,NA,NA,NA,NA,2302,NA,NA,NA,NA,0.1,6.5,26.2,66,1.3
OH,2019,043752,cincinnati public schools,NA,NA,NA,NA,2656,NA,NA,NA,NA,0.2,7.7,40.6,47.2,4.2
OH,2014,043760,circleville city,0,12,81,49,142,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043760,circleville city,NA,NA,NA,NA,128,NA,NA,NA,NA,0,3.6764699999999997,61.029411,35.294117,0
OH,2018,043760,circleville city,NA,NA,NA,NA,130,NA,NA,NA,NA,0,6.7,56.7,34.300000000000004,2.2
OH,2019,043760,circleville city,NA,NA,NA,NA,132,NA,NA,NA,NA,0,10.700000000000001,55.7,32.1,1.5
OH,2017,043778,claymont city,NA,NA,NA,NA,143,NA,NA,NA,NA,0,0.680272,12.92517,86.394557,0
OH,2018,043778,claymont city,NA,NA,NA,NA,138,NA,NA,NA,NA,0,1.4000000000000001,27.3,71.3,0
OH,2019,043778,claymont city,NA,NA,NA,NA,142,NA,NA,NA,NA,0,2.1,33.8,62.1,2.1
OH,2014,043786,cleveland municipal,106,511,1558,361,2536,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043786,cleveland municipal,NA,NA,NA,NA,2826,NA,NA,NA,NA,0.6078049999999999,12.476007,49.776071,36.692258,0.00447856
OH,2018,043786,cleveland municipal,NA,NA,NA,NA,2448,NA,NA,NA,NA,0.3,20.1,47.1,31.900000000000002,0.6
OH,2019,043786,cleveland municipal,NA,NA,NA,NA,2476,NA,NA,NA,NA,0.3,20.5,47.7,31.6,0
OH,2014,043794,cleveland heights-university heights city,0,0,35,407,442,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,043794,cleveland heights-university heights city,NA,NA,NA,NA,397,NA,NA,NA,NA,0.23201799999999997,2.784222,38.515081,53.596287,0.04872389
OH,2018,043794,cleveland heights-university heights city,NA,NA,NA,NA,381,NA,NA,NA,NA,0.2,2.6,38.1,56.7,2.4
OH,2019,043794,cleveland heights-university heights city,NA,NA,NA,NA,396,NA,NA,NA,NA,0.2,4.8,34.300000000000004,57.1,3.6
OH,2014,043802,columbus city school district,57,358,1210,1382,3007,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043802,columbus city,NA,NA,NA,NA,3316,NA,NA,NA,NA,0.089285,3.3035710000000003,36.488095,57.648809,0.02470238
OH,2018,043802,columbus city school district,NA,NA,NA,NA,3083,NA,NA,NA,NA,0.1,5.5,31.5,57.6,5.3
OH,2019,043802,columbus city school district,NA,NA,NA,NA,3058,NA,NA,NA,NA,0.1,6.2,37.6,52.6,3.5
OH,2014,043810,conneaut area city,0,8,50,54,112,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043810,conneaut area city,NA,NA,NA,NA,106,NA,NA,NA,NA,0,0,37.719298,62.28070100000001,0
OH,2018,043810,conneaut area city,NA,NA,NA,NA,98,NA,NA,NA,NA,0,0,31.8,66.4,1.9000000000000001
OH,2019,043810,conneaut area city,NA,NA,NA,NA,97,NA,NA,NA,NA,0,0,15.200000000000001,83.8,1
OH,2014,043828,coshocton city,0,11,51,56,118,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043828,coshocton city,NA,NA,NA,NA,107,NA,NA,NA,NA,0,1.785714,31.25,66.964285,0
OH,2018,043828,coshocton city,NA,NA,NA,NA,109,NA,NA,NA,NA,0,4.3,35.9,59,0.9
OH,2019,043828,coshocton city,NA,NA,NA,NA,110,NA,NA,NA,NA,0,7.6000000000000005,38.7,53.800000000000004,0
OH,2014,043836,cuyahoga falls city,0,17,129,176,322,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043836,cuyahoga falls city,NA,NA,NA,NA,336,NA,NA,NA,NA,0,1.183432,27.81065,71.005917,0
OH,2018,043836,cuyahoga falls city,NA,NA,NA,NA,309,NA,NA,NA,NA,0,3.1,22,73.60000000000001,1.3
OH,2019,043836,cuyahoga falls city,NA,NA,NA,NA,309,NA,NA,NA,NA,0,6.3,34.5,59.2,0
OH,2014,043844,dayton city,99,379,263,128,869,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043844,dayton city,NA,NA,NA,NA,1057,NA,NA,NA,NA,0.765864,14.332602999999999,38.621444,45.295404,0.00984682
OH,2018,043844,dayton city,NA,NA,NA,NA,920,NA,NA,NA,NA,1.1,25.6,48.9,24.1,0.4
OH,2019,043844,dayton city,NA,NA,NA,NA,891,NA,NA,NA,NA,2.6,28.1,39.800000000000004,29.400000000000002,0
OH,2014,043851,deer park community city,0,0,33,41,74,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,043851,deer park community city,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,27.160493000000002,71.60493799999999,0.01234567
OH,2018,043851,deer park community city,NA,NA,NA,NA,80,NA,NA,NA,NA,0,3.6,20.5,74.7,1.2
OH,2019,043851,deer park community city,NA,NA,NA,NA,86,NA,NA,NA,NA,0,0,32.5,62.7,4.8
OH,2017,043869,defiance city,NA,NA,NA,NA,155,NA,NA,NA,NA,0,1.204819,71.08433699999999,19.879517999999997,0.07831325
OH,2018,043869,defiance city,NA,NA,NA,NA,159,NA,NA,NA,NA,0.6,5.9,73.5,18.8,1.2
OH,2019,043869,defiance city,NA,NA,NA,NA,164,NA,NA,NA,NA,0,1.2,75.7,23.1,0
OH,2014,043877,delaware city,3,23,134,147,307,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043877,delaware city,NA,NA,NA,NA,311,NA,NA,NA,NA,0,0,39.252336,60.124610000000004,0.00623053
OH,2018,043877,delaware city,NA,NA,NA,NA,312,NA,NA,NA,NA,0,0,11.200000000000001,88.5,0.3
OH,2019,043877,delaware city,NA,NA,NA,NA,316,NA,NA,NA,NA,0,0,13.4,86,0.6
OH,2014,043885,delphos city,0,8,30,23,61,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043885,delphos city,NA,NA,NA,NA,62,NA,NA,NA,NA,0,0,32.307691999999996,67.692307,0
OH,2018,043885,delphos city,NA,NA,NA,NA,63,NA,NA,NA,NA,0,1.6,37.5,59.4,1.6
OH,2019,043885,delphos city,NA,NA,NA,NA,67,NA,NA,NA,NA,0,3.2,27.400000000000002,69.4,0
OH,2017,043893,dover city,NA,NA,NA,NA,157,NA,NA,NA,NA,0,0,14.970059,85.02994000000001,0
OH,2018,043893,dover city,NA,NA,NA,NA,160,NA,NA,NA,NA,0,0.6,18.900000000000002,79.9,0.6
OH,2019,043893,dover city,NA,NA,NA,NA,160,NA,NA,NA,NA,0,1.2,16,82.8,0
OH,2014,043901,east cleveland city school district,4,43,125,16,188,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043901,east cleveland city school district,NA,NA,NA,NA,170,NA,NA,NA,NA,0,15.384614999999998,72.43589700000001,8.333333,0.03846153
OH,2018,043901,east cleveland city school district,NA,NA,NA,NA,156,NA,NA,NA,NA,0.7000000000000001,24.2,57.7,14.8,2.7
OH,2019,043901,east cleveland city school district,NA,NA,NA,NA,154,NA,NA,NA,NA,1.4000000000000001,24.3,58.6,13.6,2.1
OH,2017,043919,east liverpool city,NA,NA,NA,NA,144,NA,NA,NA,NA,0,1.863354,50.310559,39.751552000000004,0.08074534
OH,2018,043919,east liverpool city,NA,NA,NA,NA,147,NA,NA,NA,NA,0,0.6,69.7,20.6,9.1
OH,2019,043919,east liverpool city,NA,NA,NA,NA,150,NA,NA,NA,NA,0,0.6,64.7,25.900000000000002,8.8
OH,2014,043927,east palestine city,0,5,17,47,69,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043927,east palestine city,NA,NA,NA,NA,42,NA,NA,NA,NA,0,0,12.5,84.722222,0.02777777
OH,2018,043927,east palestine city,NA,NA,NA,NA,70,NA,NA,NA,NA,0,1.4000000000000001,12.3,84.9,1.4000000000000001
OH,2019,043927,east palestine city,NA,NA,NA,NA,74,NA,NA,NA,NA,0,6,32.8,59.7,1.5
OH,2014,043935,eaton community city,3,4,89,21,117,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043935,eaton community city,NA,NA,NA,NA,123,NA,NA,NA,NA,0,1.6806720000000002,34.453781,52.100840000000005,0.11764705
OH,2018,043935,eaton community city,NA,NA,NA,NA,122,NA,NA,NA,NA,0,2.5,42,54.6,0.8
OH,2019,043935,eaton community city,NA,NA,NA,NA,124,NA,NA,NA,NA,0,2.5,41.2,55.5,0.8
OH,2017,043943,elyria city schools,NA,NA,NA,NA,415,NA,NA,NA,NA,0,1.758794,43.467336,54.271356000000004,0.00502512
OH,2018,043943,elyria city schools,NA,NA,NA,NA,417,NA,NA,NA,NA,0,2,44.9,51.5,1.5
OH,2019,043943,elyria city schools,NA,NA,NA,NA,419,NA,NA,NA,NA,0,4.7,40.9,52.2,2.2
OH,2014,043950,euclid city,0,3,44,334,381,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043950,euclid city,NA,NA,NA,NA,367,NA,NA,NA,NA,0,2.6737960000000003,27.005347,66.31016,0.04010695
OH,2018,043950,euclid city,NA,NA,NA,NA,354,NA,NA,NA,NA,0.8,18.6,29.2,50.300000000000004,1.1
OH,2019,043950,euclid city,NA,NA,NA,NA,352,NA,NA,NA,NA,0,6.2,76.2,9.8,7.8
OH,2014,043968,fairborn city,0,26,96,110,232,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043968,fairborn city,NA,NA,NA,NA,250,NA,NA,NA,NA,0,1.214574,25.506072000000003,72.874493,0.00404858
OH,2018,043968,fairborn city,NA,NA,NA,NA,245,NA,NA,NA,NA,0,2.8000000000000003,24.5,72.3,0.4
OH,2019,043968,fairborn city,NA,NA,NA,NA,254,NA,NA,NA,NA,0,1.6,28.1,70.4,0
OH,2014,043976,fairview park city,0,6,69,21,96,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043976,fairview park city,NA,NA,NA,NA,112,NA,NA,NA,NA,0.8474570000000001,0,34.745762,63.559321999999995,0.00847457
OH,2018,043976,fairview park city,NA,NA,NA,NA,112,NA,NA,NA,NA,0,0,19.6,76.8,3.6
OH,2019,043976,fairview park city,NA,NA,NA,NA,113,NA,NA,NA,NA,0,0,19.8,73.3,6.9
OH,2014,043984,findlay city,3,23,178,107,311,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,043984,findlay city,NA,NA,NA,NA,346,NA,NA,NA,NA,0,1.305483,64.490861,33.681462,0.00522193
OH,2018,043984,findlay city,NA,NA,NA,NA,333,NA,NA,NA,NA,0,2.6,58.7,38.2,0.5
OH,2019,043984,findlay city,NA,NA,NA,NA,330,NA,NA,NA,NA,0,6.2,56.9,36.4,0.5
OH,2014,043992,fostoria city,0,31,57,24,112,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,043992,fostoria city,NA,NA,NA,NA,121,NA,NA,NA,NA,0,12.5,60.15625,20.3125,0.0703125
OH,2018,043992,fostoria city,NA,NA,NA,NA,120,NA,NA,NA,NA,0.8,20.8,44.800000000000004,28.8,4.8
OH,2019,043992,fostoria city,NA,NA,NA,NA,116,NA,NA,NA,NA,0,12.700000000000001,55.9,30.5,0.8
OH,2014,044008,franklin city,0,13,74,84,171,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044008,franklin city,NA,NA,NA,NA,181,NA,NA,NA,NA,0,1.6574579999999999,40.331491,57.458563,0.00552486
OH,2018,044008,franklin city,NA,NA,NA,NA,185,NA,NA,NA,NA,0,4.9,34.6,60.4,0
OH,2019,044008,franklin city,NA,NA,NA,NA,184,NA,NA,NA,NA,0,9.200000000000001,34.800000000000004,54.9,1.1
OH,2014,044016,fremont city,6,23,106,101,236,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,044016,fremont city,NA,NA,NA,NA,248,NA,NA,NA,NA,0,3.017241,45.689655,43.103448,0.08189655
OH,2018,044016,fremont city,NA,NA,NA,NA,231,NA,NA,NA,NA,0,5.6000000000000005,40.6,53.800000000000004,0
OH,2019,044016,fremont city,NA,NA,NA,NA,239,NA,NA,NA,NA,0,8.9,41.4,49.800000000000004,0
OH,2014,044024,galion city,0,10,52,47,109,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044024,galion city,NA,NA,NA,NA,106,NA,NA,NA,NA,0,0.917431,44.954128,54.12844,0
OH,2018,044024,galion city,NA,NA,NA,NA,110,NA,NA,NA,NA,0,7.3,45.5,46.4,0.9
OH,2019,044024,galion city,NA,NA,NA,NA,110,NA,NA,NA,NA,0,8.3,48.6,43.1,0
OH,2014,044032,gallipolis city,0,5,69,60,134,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044032,gallipolis city,NA,NA,NA,NA,132,NA,NA,NA,NA,0,0.78125,44.53125,54.6875,0
OH,2018,044032,gallipolis city,NA,NA,NA,NA,137,NA,NA,NA,NA,0,0,44.1,55.9,0
OH,2019,044032,gallipolis city,NA,NA,NA,NA,179,NA,NA,NA,NA,0,3.4,44.5,52.1,0
OH,2014,044040,garfield heights city schools,0,47,129,43,219,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044040,garfield heights city schools,NA,NA,NA,NA,244,NA,NA,NA,NA,0,1.632653,86.122449,10.612244,0.01632653
OH,2018,044040,garfield heights city schools,NA,NA,NA,NA,245,NA,NA,NA,NA,0,2.9,62.1,33.3,1.7
OH,2019,044040,garfield heights city schools,NA,NA,NA,NA,244,NA,NA,NA,NA,0,8.700000000000001,63.6,26.900000000000002,0.8
OH,2014,044057,geneva area city,0,0,60,73,133,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,044057,geneva area city,NA,NA,NA,NA,130,NA,NA,NA,NA,0,0,31.506849,67.80821900000001,0.00684931
OH,2018,044057,geneva area city,NA,NA,NA,NA,126,NA,NA,NA,NA,0,1.4000000000000001,32.4,66.2,0
OH,2019,044057,geneva area city,NA,NA,NA,NA,125,NA,NA,NA,NA,0,0,45.5,53.800000000000004,0.8
OH,2017,044065,girard city school district,NA,NA,NA,NA,110,NA,NA,NA,NA,0,0,10.280372999999999,88.785046,0.00934579
OH,2018,044065,girard city school district,NA,NA,NA,NA,109,NA,NA,NA,NA,0,0,14.700000000000001,84.4,0.9
OH,2019,044065,girard city school district,NA,NA,NA,NA,111,NA,NA,NA,NA,0,1.9000000000000001,23.8,74.3,0
OH,2014,044073,grandview heights city,0,0,21,54,75,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,044073,grandview heights schools,NA,NA,NA,NA,82,NA,NA,NA,NA,0,0,12.941175999999999,67.058823,0.2
OH,2018,044073,grandview heights schools,NA,NA,NA,NA,84,NA,NA,NA,NA,0,0,15.3,80,4.7
OH,2019,044073,grandview heights schools,NA,NA,NA,NA,85,NA,NA,NA,NA,0,0,13.1,83.3,3.6
OH,2014,044081,winton woods city,6,43,104,48,201,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,044081,winton woods city,NA,NA,NA,NA,240,NA,NA,NA,NA,0,2.553191,58.297872,36.170212,0.02978723
OH,2018,044081,winton woods city,NA,NA,NA,NA,244,NA,NA,NA,NA,0,6.9,48.800000000000004,37.800000000000004,6.5
OH,2019,044081,winton woods city,NA,NA,NA,NA,248,NA,NA,NA,NA,0,12.8,39.2,35.6,12.4
OH,2014,044099,greenville city,0,0,17,162,179,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,044099,greenville city,NA,NA,NA,NA,172,NA,NA,NA,NA,0,6.896551,92.528735,0,0.00574712
OH,2018,044099,greenville city,NA,NA,NA,NA,178,NA,NA,NA,NA,0,5.7,92.5,0,1.7
OH,2019,044099,greenville city,NA,NA,NA,NA,175,NA,NA,NA,NA,0,7.6000000000000005,91.9,0,0.6
OH,2014,044107,hamilton city,0,74,375,126,575,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044107,hamilton city,NA,NA,NA,NA,573,NA,NA,NA,NA,0,1.149425,48.932676,44.991789,0.04926108
OH,2018,044107,hamilton city,NA,NA,NA,NA,587,NA,NA,NA,NA,0.2,2,43.6,50.9,3.3000000000000003
OH,2019,044107,hamilton city,NA,NA,NA,NA,587,NA,NA,NA,NA,0,3.5,37.7,56.4,2.4
OH,2014,044115,heath city,0,14,52,22,88,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044115,heath city,NA,NA,NA,NA,97,NA,NA,NA,NA,0,13.861386000000001,64.356435,21.782178,0
OH,2018,044115,heath city,NA,NA,NA,NA,90,NA,NA,NA,NA,0,15.200000000000001,55.6,28.3,1
OH,2019,044115,heath city,NA,NA,NA,NA,100,NA,NA,NA,NA,0,15.4,52.9,28.8,2.9
OH,2014,044123,hillsboro city,0,25,84,55,164,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044123,hillsboro city,NA,NA,NA,NA,170,NA,NA,NA,NA,0,2.285714,53.142857,42.857141999999996,0.01714285
OH,2018,044123,hillsboro city,NA,NA,NA,NA,163,NA,NA,NA,NA,0.6,7.1000000000000005,39.4,51.800000000000004,1.2
OH,2019,044123,hillsboro city,NA,NA,NA,NA,167,NA,NA,NA,NA,0,8,38.5,48.9,4.6000000000000005
OH,2017,044131,huron city schools,NA,NA,NA,NA,78,NA,NA,NA,NA,0,0,10.975609,89.02439,0
OH,2018,044131,huron city schools,NA,NA,NA,NA,75,NA,NA,NA,NA,0,1.2,20.7,78,0
OH,2019,044131,huron city schools,NA,NA,NA,NA,80,NA,NA,NA,NA,0,1.3,25,73.8,0
OH,2014,044149,ironton city,0,5,43,39,87,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044149,ironton city,NA,NA,NA,NA,91,NA,NA,NA,NA,0,0,32.941176,67.058823,0
OH,2018,044149,ironton city,NA,NA,NA,NA,91,NA,NA,NA,NA,0,0,25.3,72.3,2.4
OH,2019,044149,ironton city school district,NA,NA,NA,NA,93,NA,NA,NA,NA,0,2.4,25,60.7,11.9
OH,2014,044156,jackson city,0,11,48,96,155,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044156,jackson city,NA,NA,NA,NA,166,NA,NA,NA,NA,0.636942,0,45.859872,52.866242,0.00636942
OH,2018,044156,jackson city,NA,NA,NA,NA,164,NA,NA,NA,NA,0,3.8000000000000003,41.5,54.1,0.6
OH,2019,044156,jackson city,NA,NA,NA,NA,165,NA,NA,NA,NA,0,8.1,35.4,55.9,0.6
OH,2014,044164,kent city,0,4,104,150,258,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044164,kent city,NA,NA,NA,NA,247,NA,NA,NA,NA,0,2.066115,19.83471,76.033057,0.02066115
OH,2018,044164,kent city,NA,NA,NA,NA,244,NA,NA,NA,NA,0,0.4,16.6,80.5,2.5
OH,2019,044164,kent city,NA,NA,NA,NA,235,NA,NA,NA,NA,0,0.9,17.400000000000002,80.4,1.3
OH,2014,044172,kenton city,0,14,63,46,123,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044172,kenton city,NA,NA,NA,NA,130,NA,NA,NA,NA,0,4.580152,44.274809,51.145038,0
OH,2018,044172,kenton city,NA,NA,NA,NA,129,NA,NA,NA,NA,0,6.9,42,51.1,0
OH,2019,044172,kenton city,NA,NA,NA,NA,128,NA,NA,NA,NA,0,11.4,55.300000000000004,32.6,0.8
OH,2014,044180,kettering city,0,0,19,454,473,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,044180,kettering city school district,NA,NA,NA,NA,517,NA,NA,NA,NA,0,0.614754,46.311475,51.639344,0.01434426
OH,2018,044180,kettering city school district,NA,NA,NA,NA,507,NA,NA,NA,NA,0,0.6,42.4,56.4,0.6
OH,2019,044180,kettering city school district,NA,NA,NA,NA,513,NA,NA,NA,NA,0,0.8,14.6,84.4,0.2
OH,2017,044198,lakewood city,NA,NA,NA,NA,346,NA,NA,NA,NA,0,0.26737900000000003,20.588234999999997,78.877005,0.00267379
OH,2018,044198,lakewood city,NA,NA,NA,NA,341,NA,NA,NA,NA,0,2.5,24.6,72.7,0.3
OH,2019,044198,lakewood city,NA,NA,NA,NA,337,NA,NA,NA,NA,0,1.4000000000000001,23.5,74.60000000000001,0.6
OH,2017,044206,lancaster city,NA,NA,NA,NA,355,NA,NA,NA,NA,0,0.54945,68.681318,30.21978,0.0054945
OH,2018,044206,lancaster city,NA,NA,NA,NA,358,NA,NA,NA,NA,0,0.8,51,47.7,0.5
OH,2019,044206,lancaster city,NA,NA,NA,NA,362,NA,NA,NA,NA,0,3,37.6,58.9,0.5
OH,2017,044214,lebanon city,NA,NA,NA,NA,266,NA,NA,NA,NA,0,0.724637,39.130433999999994,59.420289000000004,0.00724637
OH,2018,044214,lebanon city,NA,NA,NA,NA,266,NA,NA,NA,NA,0,1.1,58,39.1,1.8
OH,2019,044214,lebanon city,NA,NA,NA,NA,279,NA,NA,NA,NA,0,3.6,57.300000000000004,37.7,1.4000000000000001
OH,2014,044222,lima city,3,56,158,78,295,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,044222,lima city,NA,NA,NA,NA,286,NA,NA,NA,NA,0.662251,9.933774,46.688741,41.390727999999996,0.01324503
OH,2018,044222,lima city,NA,NA,NA,NA,286,NA,NA,NA,NA,0.6,11.200000000000001,44.6,36.5,7.1000000000000005
OH,2019,044222,lima city,NA,NA,NA,NA,289,NA,NA,NA,NA,1,23.400000000000002,41.1,29.6,4.9
OH,2014,044230,lockland local,0,15,21,14,50,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044230,lockland local,NA,NA,NA,NA,37,NA,NA,NA,NA,2.564102,7.692307,66.66666599999999,17.948717,0.05128205
OH,2018,044230,lockland local,NA,NA,NA,NA,41,NA,NA,NA,NA,0,2.5,57.5,40,0
OH,2019,044230,lockland local,NA,NA,NA,NA,42,NA,NA,NA,NA,0,15.9,52.300000000000004,27.3,4.5
OH,2014,044248,logan-hocking local,0,15,67,136,218,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044248,logan-hocking local,NA,NA,NA,NA,225,NA,NA,NA,NA,0,0.43290000000000006,29.870129000000002,69.26406899999999,0.004329
OH,2018,044248,logan-hocking local,NA,NA,NA,NA,230,NA,NA,NA,NA,0,1.7,28.7,69.60000000000001,0
OH,2019,044248,logan-hocking local,NA,NA,NA,NA,229,NA,NA,NA,NA,0,3.4,32.6,63.5,0.4
OH,2014,044255,london city,0,11,46,63,120,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044255,london city,NA,NA,NA,NA,130,NA,NA,NA,NA,0,1.574803,51.968503,45.669291,0.00787401
OH,2018,044255,london city,NA,NA,NA,NA,126,NA,NA,NA,NA,0.8,3,47,47,2.3000000000000003
OH,2019,044255,london city,NA,NA,NA,NA,130,NA,NA,NA,NA,0,7.8,38,53.5,0.8
OH,2014,044263,lorain city,4,58,287,59,408,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,044263,lorain city,NA,NA,NA,NA,446,NA,NA,NA,NA,0,4.411764,62.745098,29.411764,0.03431372
OH,2018,044263,lorain city,NA,NA,NA,NA,423,NA,NA,NA,NA,0,7.9,53.6,31.8,6.7
OH,2019,044263,lorain city,NA,NA,NA,NA,437,NA,NA,NA,NA,0,14.3,59.5,22,4.2
OH,2014,044271,loveland city,0,5,114,129,248,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,044271,loveland city,NA,NA,NA,NA,251,NA,NA,NA,NA,0,0,19.367587999999998,79.051383,0.01581027
OH,2018,044271,loveland city,NA,NA,NA,NA,254,NA,NA,NA,NA,0,3.5,16.5,78.5,1.5
OH,2019,044271,loveland city,NA,NA,NA,NA,252,NA,NA,NA,NA,0,1.5,19.3,78,1.2
OH,2014,044289,madeira city,0,0,41,58,99,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,044289,madeira city,NA,NA,NA,NA,95,NA,NA,NA,NA,0,0,5.1546389999999995,90.721649,0.04123711
OH,2018,044289,madeira city,NA,NA,NA,NA,92,NA,NA,NA,NA,0,1,8.2,90.8,0
OH,2019,044289,madeira city,NA,NA,NA,NA,93,NA,NA,NA,NA,0,1,15.3,83.7,0
OH,2017,044297,mansfield city,NA,NA,NA,NA,270,NA,NA,NA,NA,0,2.61194,32.089552,64.925373,0.00373134
OH,2018,044297,mansfield city,NA,NA,NA,NA,270,NA,NA,NA,NA,0,2.6,24.3,70.9,2.2
OH,2019,044297,mansfield city,NA,NA,NA,NA,261,NA,NA,NA,NA,0,1.1,29.400000000000002,65.1,4.5
OH,2014,044305,maple heights city,5,47,92,62,206,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,044305,maple heights city,NA,NA,NA,NA,200,NA,NA,NA,NA,0.510204,10.714285,57.65306100000001,31.122449000000003,0
OH,2018,044305,maple heights city,NA,NA,NA,NA,194,NA,NA,NA,NA,1,19.1,45.9,33,1
OH,2019,044305,maple heights city,NA,NA,NA,NA,195,NA,NA,NA,NA,1.5,23.5,51.5,23.5,0
OH,2014,044313,mariemont city,0,4,38,64,106,1,0,0,0,NA,NA,NA,NA,NA
