MI School Data,
Educator Effectiveness Trend Statewide: 2018-19 / Teachers,
School Year,Location Name,Location Type,Location Code,Assignment Type,Total Count,HighlyEffective Count,Effective Count,MinimallyEffective Count,Effective Or More Count ,Minimally Effective Or Less Count,Ineffective Count,Highly Effective Percentage,Effective Percentage,Effective Or More Percentage,Minimally Effective Percentage,Minimally Effective Or Less Percentage,Ineffective Percentage,
2012-13,Grand Ledge Public Schools,District,23060,Teacher,292,142,143,6,285,7,1,49%,49%,98%,2%,2%,0%,
2012-13,Grand Rapids Child Discovery Center,District,41921,Teacher,15,3,9,0,12,3,3,20%,60%,80%,0%,20%,20%,
2012-13,Grand Rapids Ellington Academy of Arts & Technology,District,41927,Teacher,12,0,8,4,8,4,0,0%,67%,67%,33%,33%,0%,
2012-13,Grand Rapids Public Schools,District,41010,Teacher,"1,280",466,774,31,"1,240",40,9,36%,60%,97%,2%,3%,1%,
2012-13,Grand Traverse Academy,District,28902,Teacher,65,65,0,0,65,0,0,100%,0%,100%,0%,0%,0%,
2012-13,Grandville Public Schools,District,41130,Teacher,347,9,335,1,344,3,2,3%,97%,99%,0%,1%,1%,
2012-13,Grant Public School District,District,62050,Teacher,111,7,96,8,103,8,0,6%,86%,93%,7%,7%,0%,
2012-13,Grant Township S/D #2,District,42030,Teacher,1,1,0,0,1,0,0,100%,0%,100%,0%,0%,0%,
2012-13,Grass Lake Community Schools,District,38050,Teacher,76,13,62,1,75,1,0,17%,82%,99%,1%,1%,0%,
2012-13,Gratiot-Isabella RESD  - District created from ISD,District,29000,Teacher,22,21,1,0,22,0,0,95%,5%,100%,0%,0%,0%,
2012-13,Great Lakes Academy,District,63907,Teacher,20,0,17,3,17,3,0,0%,85%,85%,15%,15%,0%,
2012-13,Great Oaks Academy,District,63922,Teacher,40,4,31,5,35,5,0,10%,78%,88%,13%,13%,0%,
2012-13,Greenville Public Schools,District,59070,Teacher,220,74,145,0,219,1,1,34%,66%,100%,0%,0%,0%,
2012-13,Grosse Ile Township Schools,District,82300,Teacher,109,0,105,3,105,4,1,0%,96%,96%,3%,4%,1%,
2012-13,Grosse Pointe Public Schools,District,82055,Teacher,624,86,538,0,624,0,0,14%,86%,100%,0%,0%,0%,
2012-13,Gull Lake Community Schools,District,39065,Teacher,186,26,158,2,184,2,0,14%,85%,99%,1%,1%,0%,
2012-13,Gwinn Area Community Schools,District,52040,Teacher,92,55,37,0,92,0,0,60%,40%,100%,0%,0%,0%,
2012-13,Hagar Township S/D #6,District,11670,Teacher,5,0,5,0,5,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Hale Area Schools,District,35020,Teacher,32,0,20,12,20,12,0,0%,63%,63%,38%,38%,0%,
2012-13,Hamilton Academy,District,82733,Teacher,32,0,29,0,29,3,3,0%,91%,91%,0%,9%,9%,
2012-13,Hamilton Community Schools,District,03100,Teacher,179,33,141,5,174,5,0,18%,79%,97%,3%,3%,0%,
2012-13,Hamtramck Academy,District,82977,Teacher,31,0,23,7,23,8,1,0%,74%,74%,23%,26%,3%,
2012-13,"Hamtramck, School District of the City of",District,82060,Teacher,187,5,173,5,178,9,4,3%,93%,95%,3%,5%,2%,
2012-13,Hancock Public Schools,District,31010,Teacher,59,8,51,0,59,0,0,14%,86%,100%,0%,0%,0%,
2012-13,Hanley International Academy,District,82986,Teacher,36,8,27,1,35,1,0,22%,75%,97%,3%,3%,0%,
2012-13,Hanover-Horton School District,District,38100,Teacher,78,57,20,0,77,1,1,73%,26%,99%,0%,1%,1%,
2012-13,Harbor Beach Community Schools,District,32060,Teacher,34,2,31,0,33,1,1,6%,91%,97%,0%,3%,3%,
2012-13,Harbor Springs School District,District,24020,Teacher,68,49,18,1,67,1,0,72%,26%,99%,1%,1%,0%,
2012-13,Harper Creek Community Schools,District,13070,Teacher,171,92,76,3,168,3,0,54%,44%,98%,2%,2%,0%,
2012-13,"Harper Woods, The School District of the City of",District,82320,Teacher,86,34,47,5,81,5,0,40%,55%,94%,6%,6%,0%,
2012-13,Harrison Community Schools,District,18060,Teacher,84,0,82,2,82,2,0,0%,98%,98%,2%,2%,0%,
2012-13,Hart Public School District,District,64040,Teacher,80,6,71,3,77,3,0,8%,89%,96%,4%,4%,0%,
2012-13,Hartford Public Schools,District,80120,Teacher,95,11,84,0,95,0,0,12%,88%,100%,0%,0%,0%,
2012-13,Hartland Consolidated Schools,District,47060,Teacher,300,298,1,0,299,1,1,99%,0%,100%,0%,0%,0%,
2012-13,Haslett Public Schools,District,33060,Teacher,167,62,100,4,162,5,1,37%,60%,97%,2%,3%,1%,
2012-13,Hastings Area School District,District,08030,Teacher,166,102,57,7,159,7,0,61%,34%,96%,4%,4%,0%,
2012-13,"Hazel Park, School District of the City of",District,63130,Teacher,292,2,287,3,289,3,0,1%,98%,99%,1%,1%,0%,
2012-13,HEART Academy,District,82927,Teacher,13,10,3,0,13,0,0,77%,23%,100%,0%,0%,0%,
2012-13,Hemlock Public School District,District,73210,Teacher,79,21,56,0,77,2,2,27%,71%,97%,0%,3%,3%,
2012-13,Henry Ford Academy,District,82926,Teacher,27,19,6,2,25,2,0,70%,22%,93%,7%,7%,0%,
2012-13,Henry Ford Academy: School for Creative Studies (PSAD),District,82703,Teacher,74,8,63,1,71,3,2,11%,85%,96%,1%,4%,3%,
2012-13,Hesperia Community Schools,District,62060,Teacher,74,3,68,1,71,3,2,4%,92%,96%,1%,4%,3%,
2012-13,Highland Park Public School Academy System,District,82749,Teacher,66,4,52,9,56,10,1,6%,79%,85%,14%,15%,2%,
2012-13,Hillman Community Schools,District,60020,Teacher,35,0,34,0,34,1,1,0%,97%,97%,0%,3%,3%,
2012-13,Hillsdale Community Schools,District,30020,Teacher,92,45,37,9,82,10,1,49%,40%,89%,10%,11%,1%,
2012-13,Hillsdale ISD  - District created from ISD,District,30000,Teacher,32,15,16,1,31,1,0,47%,50%,97%,3%,3%,0%,
2012-13,Hillsdale Preparatory School,District,30901,Teacher,8,8,0,0,8,0,0,100%,0%,100%,0%,0%,0%,
2012-13,Hinoki International School,District,82726,Teacher,6,0,6,0,6,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Holland City School District,District,70020,Teacher,276,84,190,2,274,2,0,30%,69%,99%,1%,1%,0%,
2012-13,Holly Academy,District,63911,Teacher,55,49,4,2,53,2,0,89%,7%,96%,4%,4%,0%,
2012-13,Holly Area School District,District,63210,Teacher,188,165,19,1,184,4,3,88%,10%,98%,1%,2%,2%,
2012-13,Holt Public Schools,District,33070,Teacher,343,0,343,0,343,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Holton Public Schools,District,61120,Teacher,62,8,53,1,61,1,0,13%,85%,98%,2%,2%,0%,
2012-13,Homer Community School District,District,13080,Teacher,78,22,56,0,78,0,0,28%,72%,100%,0%,0%,0%,
2012-13,Honey Creek Community School,District,81901,Teacher,18,15,3,0,18,0,0,83%,17%,100%,0%,0%,0%,
2012-13,Hope Academy,District,82942,Teacher,35,0,35,0,35,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Hope Academy of West Michigan,District,41926,Teacher,31,0,20,6,20,11,5,0%,65%,65%,19%,35%,16%,
2012-13,Hope of Detroit Academy,District,82957,Teacher,52,0,48,4,48,4,0,0%,92%,92%,8%,8%,0%,
2012-13,Hopkins Public Schools,District,03070,Teacher,95,51,44,0,95,0,0,54%,46%,100%,0%,0%,0%,
2012-13,Houghton Lake Community Schools,District,72020,Teacher,100,5,91,3,96,4,1,5%,91%,96%,3%,4%,1%,
2012-13,Houghton-Portage Township School District,District,31110,Teacher,82,44,38,0,82,0,0,54%,46%,100%,0%,0%,0%,
2012-13,Howell Public Schools,District,47070,Teacher,441,233,206,2,439,2,0,53%,47%,100%,0%,0%,0%,
2012-13,Hudson Area Schools,District,46080,Teacher,55,13,42,0,55,0,0,24%,76%,100%,0%,0%,0%,
2012-13,Hudsonville Public School District,District,70190,Teacher,389,290,96,3,386,3,0,75%,25%,99%,1%,1%,0%,
2012-13,Huron Academy,District,50903,Teacher,36,16,20,0,36,0,0,44%,56%,100%,0%,0%,0%,
2012-13,Huron ISD  - District created from ISD,District,32000,Teacher,24,0,23,1,23,1,0,0%,96%,96%,4%,4%,0%,
2012-13,Huron School District,District,82340,Teacher,142,42,99,1,141,1,0,30%,70%,99%,1%,1%,0%,
2012-13,Huron Valley Schools,District,63220,Teacher,554,188,360,6,548,6,0,34%,65%,99%,1%,1%,0%,
2012-13,Ida Public School District,District,58070,Teacher,94,93,1,0,94,0,0,99%,1%,100%,0%,0%,0%,
2012-13,Imlay City Community Schools,District,44060,Teacher,104,55,48,1,103,1,0,53%,46%,99%,1%,1%,0%,
2012-13,Ingham ISD  - District created from ISD,District,33000,Teacher,65,5,60,0,65,0,0,8%,92%,100%,0%,0%,0%,
2012-13,Inland Lakes Schools,District,16050,Teacher,52,0,50,0,50,2,2,0%,96%,96%,0%,4%,4%,
2012-13,Innocademy,District,70908,Teacher,12,9,2,0,11,1,1,75%,17%,92%,0%,8%,8%,
2012-13,International Academy of Flint,District,25905,Teacher,62,8,40,12,48,14,2,13%,65%,77%,19%,23%,3%,
2012-13,International Academy of Saginaw,District,73912,Teacher,22,6,16,0,22,0,0,27%,73%,100%,0%,0%,0%,
2012-13,Ionia ISD  - District created from ISD,District,34000,Teacher,38,2,34,1,36,2,1,5%,89%,95%,3%,5%,3%,
2012-13,Ionia Public Schools,District,34010,Teacher,184,69,113,1,182,2,1,38%,61%,99%,1%,1%,1%,
2012-13,Ionia Township S/D #2,District,34360,Teacher,1,0,1,0,1,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Iosco RESA  - District created from ISD,District,35000,Teacher,15,10,4,1,14,1,0,67%,27%,93%,7%,7%,0%,
2012-13,Iron Mountain Public Schools,District,22010,Teacher,83,0,83,0,83,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Ironwood Area Schools of Gogebic County,District,27020,Teacher,71,0,71,0,71,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Ishpeming Public School District No. 1,District,52180,Teacher,63,30,31,1,61,2,1,48%,49%,97%,2%,3%,2%,
2012-13,Island City Academy,District,23901,Teacher,17,3,12,0,15,2,2,18%,71%,88%,0%,12%,12%,
2012-13,Ithaca Public Schools,District,29060,Teacher,83,45,38,0,83,0,0,54%,46%,100%,0%,0%,0%,
2012-13,Jackson ISD  - District created from ISD,District,38000,Teacher,92,72,18,2,90,2,0,78%,20%,98%,2%,2%,0%,
2012-13,Jackson Public Schools,District,38170,Teacher,405,221,177,1,398,7,6,55%,44%,98%,0%,2%,1%,
2012-13,Jalen Rose Leadership Academy,District,82728,Teacher,15,0,9,4,9,6,2,0%,60%,60%,27%,40%,13%,
2012-13,Jefferson Schools (Monroe),District,58080,Teacher,124,16,108,0,124,0,0,13%,87%,100%,0%,0%,0%,
2012-13,Jenison Public Schools,District,70175,Teacher,320,60,257,1,317,3,2,19%,80%,99%,0%,1%,1%,
2012-13,Johannesburg-Lewiston Area Schools,District,69030,Teacher,52,21,30,1,51,1,0,40%,58%,98%,2%,2%,0%,
2012-13,Jonesville Community Schools,District,30030,Teacher,85,12,71,2,83,2,0,14%,84%,98%,2%,2%,0%,
2012-13,Joseph K. Lumsden Bahweting Anishnabe Academy,District,17901,Teacher,46,10,36,0,46,0,0,22%,78%,100%,0%,0%,0%,
2012-13,Joy Preparatory Academy,District,82958,Teacher,20,3,15,2,18,2,0,15%,75%,90%,10%,10%,0%,
2012-13,Kalamazoo Public Schools,District,39010,Teacher,795,122,656,16,778,17,1,15%,83%,98%,2%,2%,0%,
2012-13,Kalamazoo RESA  - District created from ISD,District,39000,Teacher,83,37,42,2,79,4,2,45%,51%,95%,2%,5%,2%,
2012-13,Kaleva Norman Dickson School District,District,51045,Teacher,42,0,42,0,42,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Kalkaska Public Schools,District,40040,Teacher,117,23,90,4,113,4,0,20%,77%,97%,3%,3%,0%,
2012-13,Kearsley Community School District,District,25110,Teacher,165,99,63,1,162,3,2,60%,38%,98%,1%,2%,1%,
2012-13,Kelloggsville Public Schools,District,41140,Teacher,136,39,91,6,130,6,0,29%,67%,96%,4%,4%,0%,
2012-13,Kenowa Hills Public Schools,District,41145,Teacher,206,174,32,0,206,0,0,84%,16%,100%,0%,0%,0%,
2012-13,Kensington Woods Schools,District,47901,Teacher,13,2,11,0,13,0,0,15%,85%,100%,0%,0%,0%,
2012-13,Kent City Community Schools,District,41150,Teacher,87,18,67,2,85,2,0,21%,77%,98%,2%,2%,0%,
2012-13,Kent ISD  - District created from ISD,District,41000,Teacher,106,19,84,2,103,3,1,18%,79%,97%,2%,3%,1%,
2012-13,Kentwood Public Schools,District,41160,Teacher,561,136,420,3,556,5,2,24%,75%,99%,1%,1%,0%,
2012-13,Keystone Academy,District,82976,Teacher,37,2,31,4,33,4,0,5%,84%,89%,11%,11%,0%,
2012-13,Kingsley Area Schools,District,28090,Teacher,79,31,48,0,79,0,0,39%,61%,100%,0%,0%,0%,
2012-13,Kingston Community School District,District,79080,Teacher,33,7,25,0,32,1,1,21%,76%,97%,0%,3%,3%,
2012-13,Knapp Charter Academy,District,41914,Teacher,38,1,33,4,34,4,0,3%,87%,89%,11%,11%,0%,
2012-13,L'Anse Area Schools,District,07040,Teacher,52,31,15,5,46,6,1,60%,29%,88%,10%,12%,2%,
2012-13,L'Anse Creuse Public Schools,District,50140,Teacher,637,603,30,4,633,4,0,95%,5%,99%,1%,1%,0%,
2012-13,Laingsburg Community Schools,District,78040,Teacher,59,21,38,0,59,0,0,36%,64%,100%,0%,0%,0%,
2012-13,Lake City Area School District,District,57020,Teacher,73,0,69,4,69,4,0,0%,95%,95%,5%,5%,0%,
2012-13,Lake Fenton Community Schools,District,25200,Teacher,103,30,72,0,102,1,1,29%,70%,99%,0%,1%,1%,
2012-13,Lake Linden-Hubbell School District,District,31130,Teacher,44,34,10,0,44,0,0,77%,23%,100%,0%,0%,0%,
2012-13,Lake Orion Community Schools,District,63230,Teacher,481,4,470,6,474,7,1,1%,98%,99%,1%,1%,0%,
2012-13,Lake Shore Public Schools (Macomb),District,50120,Teacher,206,91,115,0,206,0,0,44%,56%,100%,0%,0%,0%,
2012-13,Lakeshore School District (Berrien),District,11030,Teacher,163,134,28,1,162,1,0,82%,17%,99%,1%,1%,0%,
2012-13,Lakeview Community Schools (Montcalm),District,59090,Teacher,78,41,37,0,78,0,0,53%,47%,100%,0%,0%,0%,
2012-13,Lakeview Public Schools (Macomb),District,50130,Teacher,232,0,225,5,225,7,2,0%,97%,97%,2%,3%,1%,
2012-13,Lakeview Sch. District (Calhoun),District,13090,Teacher,238,212,22,4,234,4,0,89%,9%,98%,2%,2%,0%,
2012-13,LakeVille Community School District,District,25280,Teacher,90,0,90,0,90,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Lakewood Public Schools,District,34090,Teacher,124,35,89,0,124,0,0,28%,72%,100%,0%,0%,0%,
2012-13,Lamphere Public Schools,District,63280,Teacher,203,0,200,3,200,3,0,0%,99%,99%,1%,1%,0%,
2012-13,Landmark Academy,District,74903,Teacher,64,19,44,1,63,1,0,30%,69%,98%,2%,2%,0%,
2012-13,Lansing Charter Academy,District,33910,Teacher,35,2,29,4,31,4,0,6%,83%,89%,11%,11%,0%,
2012-13,Lansing Public School District,District,33020,Teacher,890,358,505,25,863,27,2,40%,57%,97%,3%,3%,0%,
2012-13,Lapeer Community Schools,District,44010,Teacher,336,2,326,5,328,8,3,1%,97%,98%,1%,2%,1%,
2012-13,Lapeer ISD  - District created from ISD,District,44000,Teacher,31,19,11,0,30,1,1,61%,35%,97%,0%,3%,3%,
2012-13,Laurus Academy,District,63918,Teacher,40,0,33,7,33,7,0,0%,83%,83%,18%,18%,0%,
2012-13,Lawrence Public Schools,District,80130,Teacher,39,16,22,1,38,1,0,41%,56%,97%,3%,3%,0%,
2012-13,Lawton Community School District,District,80140,Teacher,71,18,53,0,71,0,0,25%,75%,100%,0%,0%,0%,
2012-13,"Learn, Live, Lead Academy",District,33912,Teacher,4,1,3,0,4,0,0,25%,75%,100%,0%,0%,0%,
2012-13,Leelanau Montessori Public School Academy,District,45901,Teacher,6,2,4,0,6,0,0,33%,67%,100%,0%,0%,0%,
2012-13,Legacy Charter Academy,District,82723,Teacher,38,2,31,5,33,5,0,5%,82%,87%,13%,13%,0%,
2012-13,Leland Public School District,District,45020,Teacher,35,28,7,0,35,0,0,80%,20%,100%,0%,0%,0%,
2012-13,Lenawee ISD  - District created from ISD,District,46000,Teacher,82,13,64,3,77,5,2,16%,78%,94%,4%,6%,2%,
2012-13,Les Cheneaux Community Schools,District,49040,Teacher,21,10,10,1,20,1,0,48%,48%,95%,5%,5%,0%,
2012-13,Leslie Public Schools,District,33100,Teacher,87,30,52,4,82,5,1,34%,60%,94%,5%,6%,1%,
2012-13,Lewis Cass ISD  - District created from ISD,District,14000,Teacher,10,3,6,1,9,1,0,30%,60%,90%,10%,10%,0%,
2012-13,Life Skills Center of Pontiac,District,63920,Teacher,6,4,2,0,6,0,0,67%,33%,100%,0%,0%,0%,
2012-13,Lighthouse Academy,District,41922,Teacher,45,1,36,4,37,8,4,2%,80%,82%,9%,18%,9%,
2012-13,Lincoln Consolidated School District,District,81070,Teacher,258,111,137,9,248,10,1,43%,53%,96%,3%,4%,0%,
2012-13,"Lincoln Park, School District of the City of",District,82090,Teacher,265,61,202,2,263,2,0,23%,76%,99%,1%,1%,0%,
2012-13,Linden Charter Academy,District,25907,Teacher,42,0,25,17,25,17,0,0%,60%,60%,40%,40%,0%,
2012-13,Linden Community Schools,District,25250,Teacher,144,105,38,0,143,1,1,73%,26%,99%,0%,1%,1%,
2012-13,Litchfield Community Schools,District,30040,Teacher,23,2,21,0,23,0,0,9%,91%,100%,0%,0%,0%,
2012-13,Livingston ESA  - District created from ISD,District,47000,Teacher,28,12,15,0,27,1,1,43%,54%,96%,0%,4%,4%,
2012-13,Livonia Public Schools School District,District,82095,Teacher,914,172,729,10,901,13,3,19%,80%,99%,1%,1%,0%,
2012-13,Lowell Area Schools,District,41170,Teacher,223,120,101,1,221,2,1,54%,45%,99%,0%,1%,0%,
2012-13,Ludington Area School District,District,53040,Teacher,142,0,137,5,137,5,0,0%,96%,96%,4%,4%,0%,
2012-13,MacDowell Preparatory Academy,District,82747,Teacher,27,2,23,0,25,2,2,7%,85%,93%,0%,7%,7%,
2012-13,Mackinac Island Public Schools,District,49110,Teacher,9,0,9,0,9,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Mackinaw City Public Schools,District,16070,Teacher,20,20,0,0,20,0,0,100%,0%,100%,0%,0%,0%,
2012-13,Macomb Academy,District,50901,Teacher,8,4,4,0,8,0,0,50%,50%,100%,0%,0%,0%,
2012-13,Macomb ISD  - District created from ISD,District,50000,Teacher,172,57,115,0,172,0,0,33%,67%,100%,0%,0%,0%,
2012-13,Madison Academy,District,25911,Teacher,38,0,24,9,24,14,5,0%,63%,63%,24%,37%,13%,
2012-13,Madison District Public Schools,District,63140,Teacher,92,18,72,2,90,2,0,20%,78%,98%,2%,2%,0%,
2012-13,Madison School District (Lenawee),District,46090,Teacher,111,38,70,3,108,3,0,34%,63%,97%,3%,3%,0%,
2012-13,Madison-Carver Academy,District,82742,Teacher,8,2,5,0,7,1,1,25%,63%,88%,0%,13%,13%,
2012-13,Mancelona Public Schools,District,05070,Teacher,64,21,42,0,63,1,1,33%,66%,98%,0%,2%,2%,
2012-13,Manchester Community Schools,District,81080,Teacher,66,8,58,0,66,0,0,12%,88%,100%,0%,0%,0%,
2012-13,Manistee Area Public Schools,District,51070,Teacher,82,5,75,2,80,2,0,6%,91%,98%,2%,2%,0%,
2012-13,Manistee ISD  - District created from ISD,District,51000,Teacher,5,0,4,1,4,1,0,0%,80%,80%,20%,20%,0%,
2012-13,Manistique Area Schools,District,77010,Teacher,46,27,19,0,46,0,0,59%,41%,100%,0%,0%,0%,
2012-13,Manton Consolidated Schools,District,83060,Teacher,61,24,36,1,60,1,0,39%,59%,98%,2%,2%,0%,
2012-13,Maple Valley Schools,District,23065,Teacher,69,18,45,6,63,6,0,26%,65%,91%,9%,9%,0%,
2012-13,Mar Lee School District,District,13095,Teacher,20,10,10,0,20,0,0,50%,50%,100%,0%,0%,0%,
2012-13,Marcellus Community Schools,District,14050,Teacher,49,3,44,2,47,2,0,6%,90%,96%,4%,4%,0%,
2012-13,Marion Public Schools,District,67050,Teacher,38,20,18,0,38,0,0,53%,47%,100%,0%,0%,0%,
2012-13,Marlette Community Schools,District,76140,Teacher,57,0,57,0,57,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Marquette Area Public Schools,District,52170,Teacher,187,94,91,2,185,2,0,50%,49%,99%,1%,1%,0%,
2012-13,Marquette-Alger RESA  - District created from ISD,District,52000,Teacher,6,4,2,0,6,0,0,67%,33%,100%,0%,0%,0%,
2012-13,Marshall Academy,District,13903,Teacher,19,11,8,0,19,0,0,58%,42%,100%,0%,0%,0%,
2012-13,Marshall Public Schools,District,13110,Teacher,150,70,80,0,150,0,0,47%,53%,100%,0%,0%,0%,
2012-13,"Martin Luther King, Jr. Education Center Academy",District,82910,Teacher,21,7,14,0,21,0,0,33%,67%,100%,0%,0%,0%,
2012-13,Martin Public Schools,District,03060,Teacher,39,4,30,5,34,5,0,10%,77%,87%,13%,13%,0%,
2012-13,Marvin L. Winans Academy of Performing Arts,District,82924,Teacher,81,2,73,1,75,6,5,2%,90%,93%,1%,7%,6%,
2012-13,Marysville Public Schools,District,74100,Teacher,141,8,133,0,141,0,0,6%,94%,100%,0%,0%,0%,
2012-13,Mason Consolidated Schools (Monroe),District,58090,Teacher,74,4,70,0,74,0,0,5%,95%,100%,0%,0%,0%,
2012-13,Mason County Central Schools,District,53010,Teacher,61,24,35,1,59,2,1,39%,57%,97%,2%,3%,2%,
2012-13,Mason County Eastern Schools,District,53020,Teacher,32,0,32,0,32,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Mason Public Schools (Ingham),District,33130,Teacher,176,108,68,0,176,0,0,61%,39%,100%,0%,0%,0%,
2012-13,Mattawan Consolidated School,District,80150,Teacher,195,1,194,0,195,0,0,1%,99%,100%,0%,0%,0%,
2012-13,Mayville Community School District,District,79090,Teacher,52,8,41,3,49,3,0,15%,79%,94%,6%,6%,0%,
2012-13,McBain Rural Agricultural Schools,District,57030,Teacher,62,19,42,1,61,1,0,31%,68%,98%,2%,2%,0%,
2012-13,Mecosta-Osceola ISD  - District created from ISD,District,54000,Teacher,42,12,27,3,39,3,0,29%,64%,93%,7%,7%,0%,
2012-13,Melvindale-North Allen Park Schools,District,82045,Teacher,131,43,84,4,127,4,0,33%,64%,97%,3%,3%,0%,
2012-13,Memphis Community Schools,District,74120,Teacher,62,1,61,0,62,0,0,2%,98%,100%,0%,0%,0%,
2012-13,Mendon Community School District,District,75060,Teacher,48,19,28,1,47,1,0,40%,58%,98%,2%,2%,0%,
2012-13,Menominee Area Public Schools,District,55100,Teacher,105,36,69,0,105,0,0,34%,66%,100%,0%,0%,0%,
2012-13,Menominee ISD  - District created from ISD,District,55000,Teacher,3,0,3,0,3,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Meridian Public Schools,District,56050,Teacher,91,45,41,5,86,5,0,49%,45%,95%,5%,5%,0%,
2012-13,Merrill Community Schools,District,73230,Teacher,50,20,30,0,50,0,0,40%,60%,100%,0%,0%,0%,
2012-13,Merritt Academy,District,50906,Teacher,35,0,32,3,32,3,0,0%,91%,91%,9%,9%,0%,
2012-13,Mesick Consolidated Schools,District,83070,Teacher,44,27,16,1,43,1,0,61%,36%,98%,2%,2%,0%,
2012-13,Metro Charter Academy,District,82967,Teacher,37,7,26,4,33,4,0,19%,70%,89%,11%,11%,0%,
2012-13,Michigan Center School District,District,38120,Teacher,80,56,23,1,79,1,0,70%,29%,99%,1%,1%,0%,
2012-13,Michigan Connections Academy,District,33911,Teacher,36,0,36,0,36,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Michigan Educational Choice Center,District,82751,Teacher,84,0,83,0,83,1,1,0%,99%,99%,0%,1%,1%,
2012-13,Michigan Mathematics and Science Academy,District,63924,Teacher,32,23,8,1,31,1,0,72%,25%,97%,3%,3%,0%,
2012-13,Michigan School for the Arts,District,63927,Teacher,20,0,15,0,15,5,5,0%,75%,75%,0%,25%,25%,
2012-13,Michigan School for the Deaf,District,84050,Teacher,23,0,23,0,23,0,0,0%,100%,100%,0%,0%,0%,
2012-13,Michigan Technical Academy,District,82907,Teacher,66,1,53,11,54,12,1,2%,80%,82%,17%,18%,2%,
2012-13,Michigan Virtual Charter Academy,District,41925,Teacher,38,38,0,0,38,0,0,100%,0%,100%,0%,0%,0%,
2012-13,Mid Peninsula School District,District,21135,Teacher,14,2,12,0,14,0,0,14%,86%,100%,0%,0%,0%,
2012-13,Mid-Michigan Leadership Academy,District,33904,Teacher,16,1,15,0,16,0,0,6%,94%,100%,0%,0%,0%,
2012-13,Midland Academy of Advanced and Creative Studies,District,56902,Teacher,18,8,8,0,16,2,2,44%,44%,89%,0%,11%,11%,
2012-13,Midland County Educational Service Agency  - District created from ISD,District,56000,Teacher,25,16,9,0,25,0,0,64%,36%,100%,0%,0%,0%,
2012-13,Midland Public Schools,District,56010,Teacher,496,180,311,4,491,5,1,36%,63%,99%,1%,1%,0%,
2012-13,Milan Area Schools,District,81100,Teacher,131,12,118,1,130,1,0,9%,90%,99%,1%,1%,0%,
2012-13,Mildred C. Wells Preparatory Academy,District,11904,Teacher,10,2,7,0,9,1,1,20%,70%,90%,0%,10%,10%,
2012-13,Millington Community Schools,District,79100,Teacher,82,40,38,3,78,4,1,49%,46%,95%,4%,5%,1%,
